Micro auc is:
0.7725114956167383
Macro auc is:
0.713308121216893
Weighted auc is:
0.7094904262768598
target_proc_1036,target_proc_1048,target_proc_1215,target_proc_1285,target_proc_1287,target_proc_1316,target_proc_1368,target_proc_1369,target_proc_1575,target_proc_1634,target_proc_1709,target_proc_1717,target_proc_1721,target_proc_17587,target_proc_17678,target_proc_1826,target_proc_189214,target_proc_189239,target_proc_1944,target_proc_198428,target_proc_2215,target_proc_2220,target_proc_2261,target_proc_2263,target_proc_2295,target_proc_2349,target_proc_2470,target_proc_2471,target_proc_2637,target_proc_310,target_proc_337,target_proc_34370,target_proc_34496,target_proc_34504,target_proc_34506,target_proc_34544,target_proc_37225,target_proc_391410,target_proc_415338,target_proc_464825,target_proc_474,target_proc_482552,target_proc_639,target_proc_787,target_proc_832,target_proc_900
0.7288009592326138,0.7193575798776343,0.6944116590547544,0.7353431401050449,0.6632497634815516,0.7677257201778693,0.7164225399885747,0.6882880543002095,0.7597701496138995,0.727684868023373,0.7560521631902839,0.7737398841324586,0.7357162550710937,0.7513229454895082,0.7430526146701909,0.6281625294275411,0.6370167023059585,0.7624656618231764,0.6504148845605506,0.6351134939423478,0.7815765279963225,0.5983642793987621,0.7108226462308416,0.7452843934215239,0.6010270124499977,0.7040911204091121,0.7706896755650703,0.7517193947730398,0.6903757432215726,0.766538551129746,0.6763248509280254,0.639941655450465,0.7932707508804064,0.7375465196416265,0.7728067929680832,0.6420031231746713,0.7695290231103185,0.612724735332919,0.6325203721897936,0.8740727907394574,0.7143607501361762,0.7445058464015811,0.6548099078341014,0.7509939058781451,0.736462641301351,0.6656989969453411
